Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue
PLP2_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
PLS1_MOUSE,B6_T1_fasted - B6_T1_fed,-0.049278221,0.06989945,-0.704987249,120,0.482184286,0.65098388
PLSL_MOUSE,B6_T1_fasted - B6_T1_fed,-0.219387933,0.216026979,-1.015558029,179,0.311210618,0.492685816
PLST_MOUSE,B6_T1_fasted - B6_T1_fed,0.116133987,0.104901859,1.107072721,239,0.269375472,0.445357844
PMM2_MOUSE,B6_T1_fasted - B6_T1_fed,-0.252538871,0.097966424,-2.577810438,211,0.010623891,0.040801898
PNCB_MOUSE,B6_T1_fasted - B6_T1_fed,-0.203200805,0.099491555,-2.042392485,167,0.042685095,0.122761008
PNPH_MOUSE,B6_T1_fasted - B6_T1_fed,0.036212573,0.099952578,0.362297538,291,0.717392666,0.829763671
PNPO_MOUSE,B6_T1_fasted - B6_T1_fed,0.025784551,0.116340666,0.221629737,194,0.824835248,0.899033477
PON1_MOUSE,B6_T1_fasted - B6_T1_fed,0.199195866,0.085494818,2.32991742,195,0.020833728,0.069759144
PON3_MOUSE,B6_T1_fasted - B6_T1_fed,0.139368772,0.276033871,0.504897355,214,0.614150466,0.754469612
PP1A_MOUSE,B6_T1_fasted - B6_T1_fed,-0.499627585,0.090664071,-5.510756132,139,1.68E-07,2.71E-06
PP1G_MOUSE,B6_T1_fasted - B6_T1_fed,0.644126266,0.170840215,3.770343339,60,0.00037482,0.002545195
PP1R7_MOUSE,B6_T1_fasted - B6_T1_fed,-0.200683688,0.184209926,-1.089429285,177,0.277445635,0.45626033
PP2AA_MOUSE,B6_T1_fasted - B6_T1_fed,-0.410381664,0.076033474,-5.397381487,140,2.82E-07,4.28E-06
PP2BA_MOUSE,B6_T1_fasted - B6_T1_fed,-0.02330912,0.136645333,-0.170581161,70,0.865045203,0.917472185
PPA5_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
PPA6_MOUSE,B6_T1_fasted - B6_T1_fed,-0.080193711,0.128656841,-0.623314779,224,0.533711829,0.695168087
PPAC_MOUSE,B6_T1_fasted - B6_T1_fed,0.28592797,0.083343715,3.43070823,201,0.000730589,0.004358487
PPCE_MOUSE,B6_T1_fasted - B6_T1_fed,-0.998554382,0.408085025,-2.446927285,174,0.015401952,0.05462834
PPCS_MOUSE,B6_T1_fasted - B6_T1_fed,-0.095918703,0.099729514,-0.961788525,100,0.338475745,0.514228097
PPCT_MOUSE,B6_T1_fasted - B6_T1_fed,0.646340745,0.17049259,3.791019558,62,0.000342252,0.002368945
PPGB_MOUSE,B6_T1_fasted - B6_T1_fed,-0.635249606,0.191880081,-3.310659463,156,0.001156325,0.006441391
PPIA_MOUSE,B6_T1_fasted - B6_T1_fed,0.004696706,0.029743013,0.157909566,216,0.874675583,0.923849787
PPIB_MOUSE,B6_T1_fasted - B6_T1_fed,-0.194518073,0.047434914,-4.100736261,284,5.38E-05,0.000477726
PPID_MOUSE,B6_T1_fasted - B6_T1_fed,-0.027418555,0.117850282,-0.232655829,262,0.816210313,0.896429917
PPIF_MOUSE,B6_T1_fasted - B6_T1_fed,0.278464192,0.160268446,1.737486071,250,0.083532911,0.202553661
PPM1A_MOUSE,B6_T1_fasted - B6_T1_fed,0.021254543,0.07807658,0.272226865,143,0.785840255,0.873941051
PPM1G_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
PPP5_MOUSE,B6_T1_fasted - B6_T1_fed,-0.082954992,0.254842506,-0.325514739,116,0.745377951,0.851401539
PPP6_MOUSE,B6_T1_fasted - B6_T1_fed,0.470578243,0.077231386,6.093095911,75,4.40E-08,7.99E-07
PPT1_MOUSE,B6_T1_fasted - B6_T1_fed,0.220053348,0.162479529,1.354345068,169,0.177434349,0.337926816
PRAF3_MOUSE,B6_T1_fasted - B6_T1_fed,0.001509195,0.121352539,0.012436452,120,0.990098055,0.994020547
PRDX1_MOUSE,B6_T1_fasted - B6_T1_fed,-0.045109109,0.021345401,-2.113294017,216,0.035723281,0.106538082
PRDX2_MOUSE,B6_T1_fasted - B6_T1_fed,-0.026973198,0.063850629,-0.422442164,285,0.673020832,0.798605777
PRDX3_MOUSE,B6_T1_fasted - B6_T1_fed,0.155874793,0.048866061,3.189837505,216,0.001635123,0.00856823
PRDX4_MOUSE,B6_T1_fasted - B6_T1_fed,-0.09565945,0.072902423,-1.312157338,190,0.191050084,0.354715878
PRDX5_MOUSE,B6_T1_fasted - B6_T1_fed,-0.109405516,0.04870084,-2.246481096,216,0.025684829,0.081724455
PRDX6_MOUSE,B6_T1_fasted - B6_T1_fed,-0.119362731,0.038019223,-3.139536344,216,0.001928676,0.009695647
PREB_MOUSE,B6_T1_fasted - B6_T1_fed,-0.124676656,0.148087768,-0.841910561,150,0.401178299,0.582304965
PRELP_MOUSE,B6_T1_fasted - B6_T1_fed,-0.55396254,0.085776829,-6.458183938,65,1.55E-08,3.13E-07
PREP_MOUSE,B6_T1_fasted - B6_T1_fed,0.466775138,0.432927666,1.078182741,85,0.284002477,0.462891548
PROD_MOUSE,B6_T1_fasted - B6_T1_fed,-0.215880156,0.149125564,-1.447640172,166,0.149603666,0.299368718
PROD2_MOUSE,B6_T1_fasted - B6_T1_fed,0.187169344,0.093370109,2.004595975,212,0.04627838,0.129873517
PROF1_MOUSE,B6_T1_fasted - B6_T1_fed,-0.110730975,0.050602386,-2.188256025,210,0.02975402,0.092143085
PROSC_MOUSE,B6_T1_fasted - B6_T1_fed,0.729626902,0.162365009,4.493744726,162,1.33E-05,0.00013947
PRP19_MOUSE,B6_T1_fasted - B6_T1_fed,-0.048430847,0.05691171,-0.850982111,205,0.395772191,0.576503199
PRPS1_MOUSE,B6_T1_fasted - B6_T1_fed,-0.046012488,0.090669724,-0.507473568,195,0.612396042,0.753312108
PRRC1_MOUSE,B6_T1_fasted - B6_T1_fed,-0.469725419,0.178723723,-2.628220876,144,0.009514055,0.037306439
PRS10_MOUSE,B6_T1_fasted - B6_T1_fed,-0.416450265,0.199318903,-2.089366635,134,0.038565726,0.113374677
PRS4_MOUSE,B6_T1_fasted - B6_T1_fed,-0.02745391,0.117876674,-0.232903674,209,0.816064135,0.896429917
PRS6A_MOUSE,B6_T1_fasted - B6_T1_fed,0.021669879,0.098108579,0.220876498,254,0.825366044,0.899033477
PRS6B_MOUSE,B6_T1_fasted - B6_T1_fed,0.259658457,0.148650377,1.746772947,159,0.082607724,0.201098856
PRS7_MOUSE,B6_T1_fasted - B6_T1_fed,-0.2293802,0.225330971,-1.017970141,86,0.311547419,0.492685816
PRS8_MOUSE,B6_T1_fasted - B6_T1_fed,0.179667292,0.149361294,1.202903961,151,0.23089619,0.39927787
PSA_MOUSE,B6_T1_fasted - B6_T1_fed,-0.119414658,0.213205145,-0.560092761,116,0.576496213,0.725509142
PSA1_MOUSE,B6_T1_fasted - B6_T1_fed,-0.09614802,0.053245544,-1.805747712,298,0.071966752,0.181137483
PSA2_MOUSE,B6_T1_fasted - B6_T1_fed,0.056791004,0.080356676,0.706736601,214,0.480498983,0.649555894
PSA3_MOUSE,B6_T1_fasted - B6_T1_fed,0.00192787,0.130720727,0.014748005,255,0.988244753,0.993062848
PSA4_MOUSE,B6_T1_fasted - B6_T1_fed,0.060733015,0.093602124,0.648842271,288,0.516957379,0.680593285
PSA5_MOUSE,B6_T1_fasted - B6_T1_fed,-0.1715674,0.12099173,-1.418009309,177,0.157946188,0.312356268
PSA6_MOUSE,B6_T1_fasted - B6_T1_fed,-0.043338719,0.138649587,-0.312577336,242,0.754870983,0.857492757
PSA7_MOUSE,B6_T1_fasted - B6_T1_fed,-0.315759732,0.147190411,-2.145246615,230,0.032980948,0.099641138
PSB1_MOUSE,B6_T1_fasted - B6_T1_fed,-0.374660191,0.136095421,-2.752922826,180,0.006512015,0.027145592
PSB2_MOUSE,B6_T1_fasted - B6_T1_fed,0.336131187,0.081985732,4.099874168,195,6.06E-05,0.000525626
PSB3_MOUSE,B6_T1_fasted - B6_T1_fed,-0.220461163,0.116424366,-1.893599857,279,0.059312624,0.157365789
PSB4_MOUSE,B6_T1_fasted - B6_T1_fed,-0.209369538,0.124974393,-1.675299501,274,0.095016276,0.220318989
PSB5_MOUSE,B6_T1_fasted - B6_T1_fed,0.017626024,0.105031431,0.16781666,209,0.866889789,0.918903176
PSB6_MOUSE,B6_T1_fasted - B6_T1_fed,0.060099094,0.05201972,1.155313678,202,0.249326753,0.422761542
PSB7_MOUSE,B6_T1_fasted - B6_T1_fed,-0.109911672,0.100445207,-1.094245058,225,0.275017556,0.452668649
PSB8_MOUSE,B6_T1_fasted - B6_T1_fed,-0.402406895,0.105751505,-3.805212001,60,0.000334752,0.002325713
PSD11_MOUSE,B6_T1_fasted - B6_T1_fed,-0.452390703,0.30599596,-1.478420508,128,0.141751865,0.288322049
PSD12_MOUSE,B6_T1_fasted - B6_T1_fed,0.110070237,0.08788126,1.252488156,243,0.211596085,0.378674702
PSD13_MOUSE,B6_T1_fasted - B6_T1_fed,-0.519267689,0.136639363,-3.800278919,160,0.000205049,0.001521466
PSD7_MOUSE,B6_T1_fasted - B6_T1_fed,0.081471337,0.079634727,1.023062936,229,0.307357612,0.488705216
PSDE_MOUSE,B6_T1_fasted - B6_T1_fed,0.475804794,0.162366315,2.930440303,210,0.003759248,0.017218285
PSMD1_MOUSE,B6_T1_fasted - B6_T1_fed,-0.170833457,0.137596139,-1.241557052,216,0.215746556,0.38260981
PSMD2_MOUSE,B6_T1_fasted - B6_T1_fed,-0.236044802,0.091111038,-2.590737706,197,0.01029323,0.039696344
PSMD3_MOUSE,B6_T1_fasted - B6_T1_fed,-0.014267399,0.254713717,-0.056013469,91,0.955453879,0.976375989
PSMD4_MOUSE,B6_T1_fasted - B6_T1_fed,0.162980707,0.09939145,1.639785991,226,0.102440828,0.232592087
PSMD5_MOUSE,B6_T1_fasted - B6_T1_fed,-0.05018043,0.180834559,-0.277493586,54,0.782460741,0.871787071
PSMD6_MOUSE,B6_T1_fasted - B6_T1_fed,-0.012887296,0.138213793,-0.093241751,168,0.925822609,0.958906164
PSMD8_MOUSE,B6_T1_fasted - B6_T1_fed,0.199782753,0.165843072,1.204649381,139,0.230385786,0.399202669
PSMD9_MOUSE,B6_T1_fasted - B6_T1_fed,0.112059383,0.106982693,1.04745337,254,0.295886224,0.476862681
PSME1_MOUSE,B6_T1_fasted - B6_T1_fed,-0.172346974,0.163910706,-1.051468683,206,0.29427525,0.47542712
PSME2_MOUSE,B6_T1_fasted - B6_T1_fed,0.246889417,0.082330542,2.998758548,206,0.003044601,0.014370825
PSME3_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
PSMG1_MOUSE,B6_T1_fasted - B6_T1_fed,-0.997561374,0.256673642,-3.88649713,25,0.000662748,0.004057421
PTBP1_MOUSE,B6_T1_fasted - B6_T1_fed,0.029861047,0.055165171,0.541302527,250,0.58878111,0.734985841
PTBP3_MOUSE,B6_T1_fasted - B6_T1_fed,-0.144940002,0.109534652,-1.323234238,134,0.188010896,0.351218743
PTCD3_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
PTER_MOUSE,B6_T1_fasted - B6_T1_fed,0.057271559,0.119648556,0.47866486,202,0.632694763,0.768597764
PTGR1_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
PTGR2_MOUSE,B6_T1_fasted - B6_T1_fed,-0.4476484,0.182130699,-2.457841551,188,0.014883491,0.053196294
PTH2_MOUSE,B6_T1_fasted - B6_T1_fed,0.095079468,0.041699207,2.280126506,120,0.024365606,0.078605564
PTMA_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
PTMS_MOUSE,B6_T1_fasted - B6_T1_fed,-0.065023908,0.026902448,-2.417025704,115,0.017219647,0.059929541
PTN6_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
PTPA_MOUSE,B6_T1_fasted - B6_T1_fed,-0.131129717,0.107023173,-1.225246019,239,0.221688638,0.390905346
PTPM1_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
PTPRG_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
PTPRK_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
PTPRU_MOUSE,B6_T1_fasted - B6_T1_fed,-0.262072144,0.113765147,-2.303624176,120,0.022964575,0.075131017
PUF60_MOUSE,B6_T1_fasted - B6_T1_fed,0.436327125,0.125478004,3.47731961,164,0.00064846,0.003983088
PUR2_MOUSE,B6_T1_fasted - B6_T1_fed,0.116166691,0.32370534,0.358865537,111,0.720377372,0.831500091
PUR4_MOUSE,B6_T1_fasted - B6_T1_fed,-0.365097606,0.253575725,-1.439797151,65,0.154723828,0.307134843
PUR6_MOUSE,B6_T1_fasted - B6_T1_fed,-0.311308061,0.197992194,-1.572324927,192,0.117521643,0.254973857
PUR8_MOUSE,B6_T1_fasted - B6_T1_fed,-0.329866112,0.162771517,-2.026559178,149,0.044491284,0.126776239
PUR9_MOUSE,B6_T1_fasted - B6_T1_fed,-0.007927464,0.158799862,-0.049921102,170,0.960243866,0.978703737
PURA_MOUSE,B6_T1_fasted - B6_T1_fed,0.098784738,0.074140372,1.332401434,213,0.184152011,0.34712553
PURA1_MOUSE,B6_T1_fasted - B6_T1_fed,1.819577648,0.124724301,14.58879816,55,0,0
PURA2_MOUSE,B6_T1_fasted - B6_T1_fed,-0.049420716,0.111924444,-0.441554267,148,0.659456232,0.789729703
PURB_MOUSE,B6_T1_fasted - B6_T1_fed,0.158449607,0.101606153,1.55944893,207,0.120417703,0.258236808
PVRL2_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
PX11A_MOUSE,B6_T1_fasted - B6_T1_fed,-0.227317217,0.196659102,-1.155894718,68,0.251769366,0.424574703
PXMP2_MOUSE,B6_T1_fasted - B6_T1_fed,-0.25728832,0.130124919,-1.977240961,279,0.048998604,0.136215584
PYC_MOUSE,B6_T1_fasted - B6_T1_fed,0.220386473,0.044904109,4.90793555,312,1.49E-06,1.86E-05
PYGL_MOUSE,B6_T1_fasted - B6_T1_fed,0.017156996,0.084014062,0.204215761,264,0.838342236,0.908367317
PYRG1_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
QCR1_MOUSE,B6_T1_fasted - B6_T1_fed,0.152279019,0.044399303,3.429761508,288,0.000692434,0.004205947
QCR10_MOUSE,B6_T1_fasted - B6_T1_fed,-0.943313417,0.110107411,-8.567210919,145,1.42E-14,7.99E-13
QCR2_MOUSE,B6_T1_fasted - B6_T1_fed,0.073448037,0.055909584,1.31369315,288,0.189995001,0.353856151
QCR6_MOUSE,B6_T1_fasted - B6_T1_fed,0.198579574,0.028610731,6.940737384,216,4.49E-11,1.43E-09
QCR7_MOUSE,B6_T1_fasted - B6_T1_fed,0.190230783,0.137958301,1.378900587,145,0.170048796,0.328319206
QCR8_MOUSE,B6_T1_fasted - B6_T1_fed,0.049756468,0.090383219,0.550505597,265,0.58243639,0.731001017
QCR9_MOUSE,B6_T1_fasted - B6_T1_fed,0.111054578,0.087672642,1.266695923,212,0.20665393,0.373628693
QIL1_MOUSE,B6_T1_fasted - B6_T1_fed,-0.031560038,0.121864845,-0.25897574,166,0.795974817,0.88061561
QOR_MOUSE,B6_T1_fasted - B6_T1_fed,0.149884725,0.088261969,1.698180174,273,0.090613174,0.213522096
QORL2_MOUSE,B6_T1_fasted - B6_T1_fed,0.1162389,0.273459417,0.42506819,148,0.671404337,0.797857172
RAB10_MOUSE,B6_T1_fasted - B6_T1_fed,0.00975831,0.071505848,0.136468695,231,0.89156963,0.933857518
RAB14_MOUSE,B6_T1_fasted - B6_T1_fed,-0.841618543,0.248156378,-3.391484631,128,0.000925112,0.005312952
RAB18_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
RAB1A_MOUSE,B6_T1_fasted - B6_T1_fed,0.00259492,0.055246592,0.046969775,204,0.962583267,0.97894296
RAB1B_MOUSE,B6_T1_fasted - B6_T1_fed,0.302841339,0.074875197,4.044614894,175,7.85E-05,0.000652829
RAB21_MOUSE,B6_T1_fasted - B6_T1_fed,0.545565799,0.176675227,3.087958671,177,0.002340314,0.011364616
RAB2A_MOUSE,B6_T1_fasted - B6_T1_fed,0.003539026,0.062220884,0.056878425,186,0.954703095,0.976375989
RAB4A_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
RAB5A_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
RAB5B_MOUSE,B6_T1_fasted - B6_T1_fed,0.661622513,0.150394088,4.399258775,50,5.70E-05,0.000501488
RAB5C_MOUSE,B6_T1_fasted - B6_T1_fed,-0.169726997,0.070740698,-2.399283601,203,0.0173312,0.06009229
RAB6A_MOUSE,B6_T1_fasted - B6_T1_fed,-0.538975818,0.183322222,-2.940046283,98,0.004093566,0.018475827
RAB7A_MOUSE,B6_T1_fasted - B6_T1_fed,-0.306546154,0.12791954,-2.396398188,213,0.017421402,0.060180077
RAB8A_MOUSE,B6_T1_fasted - B6_T1_fed,-0.346491815,0.09721292,-3.564256859,125,0.000517614,0.003307186
RAB9A_MOUSE,B6_T1_fasted - B6_T1_fed,-0.112662285,0.216791782,-0.519679686,35,0.606558199,0.749610566
RAC1_MOUSE,B6_T1_fasted - B6_T1_fed,-0.319617071,0.071771859,-4.453236627,70,3.13E-05,0.000302839
RADI_MOUSE,B6_T1_fasted - B6_T1_fed,-0.214852037,0.12069018,-1.780194856,155,0.077003198,0.189948048
RALY_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
RAN_MOUSE,B6_T1_fasted - B6_T1_fed,-0.063094139,0.049783656,-1.267366531,208,0.206441318,0.373608434
RANG_MOUSE,B6_T1_fasted - B6_T1_fed,0.086524328,0.134961019,0.641106065,213,0.522142977,0.686445941
RAP1A_MOUSE,B6_T1_fasted - B6_T1_fed,0.508142647,0.126448407,4.018576911,80,0.000131545,0.001008328
RAP1B_MOUSE,B6_T1_fasted - B6_T1_fed,-0.805627855,0.128041063,-6.291949128,70,2.37E-08,4.64E-07
RAVR1_MOUSE,B6_T1_fasted - B6_T1_fed,0.104467921,0.211387055,0.494202075,115,0.622106164,0.762223867
RB6I2_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
RBBP4_MOUSE,B6_T1_fasted - B6_T1_fed,0.843721438,0.091655163,9.205389056,90,1.29E-14,7.47E-13
RBBP7_MOUSE,B6_T1_fasted - B6_T1_fed,0.340651849,0.09231812,3.689978187,191,0.000292421,0.00207832
RBBP9_MOUSE,B6_T1_fasted - B6_T1_fed,-0.840009953,0.225744471,-3.721065459,35,0.000693811,0.004205947
RBM14_MOUSE,B6_T1_fasted - B6_T1_fed,-0.37658731,0.202488542,-1.859795646,136,0.065074801,0.167891177
RBM39_MOUSE,B6_T1_fasted - B6_T1_fed,-0.41220642,0.125637823,-3.28091024,121,0.00135213,0.00731254
RBM47_MOUSE,B6_T1_fasted - B6_T1_fed,-0.107598599,0.107697797,-0.999078925,144,0.319432347,0.497103191
RBM8A_MOUSE,B6_T1_fasted - B6_T1_fed,-0.09416624,0.095709402,-0.983876586,135,0.326936212,0.504060517
RBPMS_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
RBPS2_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
RCC2_MOUSE,B6_T1_fasted - B6_T1_fed,-0.480379882,0.281675282,-1.705438541,58,0.093463467,0.217807451
RD23B_MOUSE,B6_T1_fasted - B6_T1_fed,0.300397883,0.198944191,1.50996056,232,0.132414223,0.276920388
RDH11_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
RDH13_MOUSE,B6_T1_fasted - B6_T1_fed,0.13407475,0.24320485,0.551283208,70,0.583195013,0.731044234
RDH14_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
RDH7_MOUSE,B6_T1_fasted - B6_T1_fed,-0.217486457,0.042122693,-5.163165982,289,4.53E-07,6.51E-06
REEP6_MOUSE,B6_T1_fasted - B6_T1_fed,-0.004106467,0.038983666,-0.105338135,216,0.91620526,0.952668585
RENT1_MOUSE,B6_T1_fasted - B6_T1_fed,-0.468863379,0.256400455,-1.828637082,128,0.069782052,0.176838398
REPS1_MOUSE,B6_T1_fasted - B6_T1_fed,0.610282517,0.163981318,3.721658819,128,0.00029521,0.002087797
RET1_MOUSE,B6_T1_fasted - B6_T1_fed,0.094983269,0.186272546,0.509915556,58,0.612045609,0.753312108
RET4_MOUSE,B6_T1_fasted - B6_T1_fed,0.178867925,0.056915428,3.142696625,216,0.001908886,0.009622236
RETST_MOUSE,B6_T1_fasted - B6_T1_fed,1.944485099,0.278112474,6.991721997,109,2.28E-10,6.52E-09
RFA2_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
RFA3_MOUSE,B6_T1_fasted - B6_T1_fed,-0.066841439,0.093306525,-0.716364041,90,0.47562136,0.64446868
RGN_MOUSE,B6_T1_fasted - B6_T1_fed,-0.121479722,0.023404759,-5.190385488,216,4.83E-07,6.89E-06
RHG01_MOUSE,B6_T1_fasted - B6_T1_fed,-0.157703665,0.172342725,-0.91505844,30,0.367457842,0.545744032
RHOA_MOUSE,B6_T1_fasted - B6_T1_fed,0.148959333,0.082500668,1.805553052,250,0.072191071,0.181455875
RHOB_MOUSE,B6_T1_fasted - B6_T1_fed,0.379615844,0.061147468,6.208202165,100,1.23E-08,2.59E-07
RHOC_MOUSE,B6_T1_fasted - B6_T1_fed,NA,NA,NA,NA,NA,NA
RILP_MOUSE,B6_T1_fasted - B6_T1_fed,0.152930966,0.167723647,0.911803246,25,0.370581322,0.54862598
RINI_MOUSE,B6_T1_fasted - B6_T1_fed,0.000693497,0.095132349,0.007289808,189,0.994191315,0.995801776
RL10_MOUSE,B6_T1_fasted - B6_T1_fed,-0.871787862,0.175154226,-4.977258524,116,2.26E-06,2.69E-05
RL10A_MOUSE,B6_T1_fasted - B6_T1_fed,-0.023564916,0.063550071,-0.370808644,269,0.711071903,0.82698331
RL11_MOUSE,B6_T1_fasted - B6_T1_fed,0.14279683,0.073832802,1.934056767,180,0.054674436,0.147669506
RL12_MOUSE,B6_T1_fasted - B6_T1_fed,0.152691106,0.125948919,1.212325653,229,0.226637013,0.395867852
RL13_MOUSE,B6_T1_fasted - B6_T1_fed,-0.096048504,0.062351156,-1.540444645,163,0.125391087,0.267265862
RL13A_MOUSE,B6_T1_fasted - B6_T1_fed,0.146808259,0.079023203,1.857786742,197,0.064691557,0.167203151
RL14_MOUSE,B6_T1_fasted - B6_T1_fed,0.071482225,0.052035359,1.373724075,186,0.171180721,0.32905724
RL15_MOUSE,B6_T1_fasted - B6_T1_fed,-0.138398576,0.080178985,-1.726120336,216,0.085755702,0.206058066
RL17_MOUSE,B6_T1_fasted - B6_T1_fed,-0.071905617,0.087611495,-0.82073268,237,0.412623298,0.591969233
RL18_MOUSE,B6_T1_fasted - B6_T1_fed,0.096210984,0.058501891,1.644579052,138,0.102332747,0.232592087
RL18A_MOUSE,B6_T1_fasted - B6_T1_fed,-0.298067396,0.087878427,-3.391815313,261,0.000801996,0.004693068
RL19_MOUSE,B6_T1_fasted - B6_T1_fed,0.016296072,0.070892764,0.229869329,283,0.818359369,0.896504666
RL21_MOUSE,B6_T1_fasted - B6_T1_fed,0.26368598,0.086873701,3.035279702,267,0.002640429,0.01259125
RL22_MOUSE,B6_T1_fasted - B6_T1_fed,-0.230568146,0.151094951,-1.525981805,261,0.128225249,0.271217603
RL22L_MOUSE,B6_T1_fasted - B6_T1_fed,-0.095961852,0.091259506,-1.051527192,207,0.294242513,0.47542712
RL23_MOUSE,B6_T1_fasted - B6_T1_fed,0.131571761,0.08660858,1.519153895,290,0.129813208,0.273640342
RL23A_MOUSE,B6_T1_fasted - B6_T1_fed,-0.148508968,0.058410784,-2.542492296,202,0.011756006,0.044504879
RL24_MOUSE,B6_T1_fasted - B6_T1_fed,-0.034667309,0.048267112,-0.718238741,202,0.473439989,0.642451485
RL26_MOUSE,B6_T1_fasted - B6_T1_fed,0.064691688,0.095273012,0.679013777,247,0.497764881,0.664163485
RL27_MOUSE,B6_T1_fasted - B6_T1_fed,0.099867863,0.050377566,1.982387614,216,0.048703373,0.135683637
RL27A_MOUSE,B6_T1_fasted - B6_T1_fed,0.026256443,0.121681184,0.215780635,199,0.829379752,0.900760796
RL28_MOUSE,B6_T1_fasted - B6_T1_fed,-0.080928644,0.063202806,-1.280459667,216,0.201756814,0.366561107
RL29_MOUSE,B6_T1_fasted - B6_T1_fed,-0.161898795,0.049677662,-3.258985812,120,0.00145483,0.007822349
RL3_MOUSE,B6_T1_fasted - B6_T1_fed,-0.02634749,0.072341316,-0.364210823,263,0.715993228,0.829763671
RL30_MOUSE,B6_T1_fasted - B6_T1_fed,-0.099238269,0.037528777,-2.644324602,216,0.008786155,0.035201548
RL31_MOUSE,B6_T1_fasted - B6_T1_fed,0.034974941,0.050960245,0.686318151,120,0.493836492,0.661419995
RL32_MOUSE,B6_T1_fasted - B6_T1_fed,-0.222432963,0.075721171,-2.937526718,289,0.003574799,0.016495653
RL35_MOUSE,B6_T1_fasted - B6_T1_fed,0.156355847,0.069960747,2.234908188,247,0.026318068,0.083453018
RL36_MOUSE,B6_T1_fasted - B6_T1_fed,0.000742318,0.069040208,0.010751966,212,0.991431449,0.99408189
RL36A_MOUSE,B6_T1_fasted - B6_T1_fed,0.068965549,0.037041757,1.861832584,204,0.064064903,0.166304074
RL37A_MOUSE,B6_T1_fasted - B6_T1_fed,0.1077718,0.050057881,2.152943689,204,0.032496832,0.098499385
RL38_MOUSE,B6_T1_fasted - B6_T1_fed,-0.089079024,0.07839187,-1.13632988,245,0.256928794,0.429760047
RL4_MOUSE,B6_T1_fasted - B6_T1_fed,0.070726105,0.053194144,1.329584405,287,0.184711048,0.347131892
RL5_MOUSE,B6_T1_fasted - B6_T1_fed,-0.001899954,0.107548395,-0.017666042,215,0.985921654,0.992435
RL6_MOUSE,B6_T1_fasted - B6_T1_fed,0.033988586,0.100237293,0.339081248,286,0.734797357,0.843470976
RL7_MOUSE,B6_T1_fasted - B6_T1_fed,0.068302765,0.072658438,0.94005277,287,0.347981002,0.524374297
RL7A_MOUSE,B6_T1_fasted - B6_T1_fed,0.042936852,0.076637182,0.560261361,213,0.575889961,0.725238206
RL8_MOUSE,B6_T1_fasted - B6_T1_fed,-0.131242333,0.070560989,-1.859984331,242,0.064101031,0.166304074
RL9_MOUSE,B6_T1_fasted - B6_T1_fed,0.053733058,0.105440684,0.5096046,296,0.610708223,0.752733391
RLA0_MOUSE,B6_T1_fasted - B6_T1_fed,-0.027181264,0.053933613,-0.50397632,201,0.614829965,0.754804491
RLA1_MOUSE,B6_T1_fasted - B6_T1_fed,0.037204156,0.030703812,1.211711286,216,0.226946792,0.39603603
RLA2_MOUSE,B6_T1_fasted - B6_T1_fed,-0.012765154,0.051538094,-0.24768386,211,0.804619879,0.887378047
RM10_MOUSE,B6_T1_fasted - B6_T1_fed,-0.457250517,0.208932359,-2.188509813,75,0.031745891,0.096856297
RM12_MOUSE,B6_T1_fasted - B6_T1_fed,0.268358137,0.146609659,1.830426035,87,0.070610344,0.178449849
