"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue"
"2939","CSRP1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.125369271946341,0.174174643221731,-0.719790605724056,141,0.472845349538211,0.570205190120525
"2945","CTGE5_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2951","CTNA1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.317701948150555,0.15401229807997,2.06283493014038,166,0.0406858408084667,0.073007127518586
"2957","CTNB1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.554969447114265,0.152807285403406,-3.631825836374,205,0.000355589718506799,0.00108918281750464
"2963","CTND1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.831852833229376,0.261854030168131,-3.17678071517654,95,0.00200915718186101,0.00519032271980761
"2969","CUL1_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2975","CUL2_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2981","CUL3_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2987","CUL4A_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.464905750604014,0.155408925777578,-2.99149967273688,162,0.00321031364070312,0.00784258685595681
"2993","CUL4B_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2999","CUTC_MOUSE","S9_T1_fasted-S9_T0_fasted",0.455266799542337,0.13671130383669,3.33013281832336,129,0.00113215937214428,0.00308895683022066
"3005","CV028_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0418157875211705,0.148314733576684,0.281939538390838,153,0.778370869281368,0.828112912998758
"3011","CWC15_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3017","CX6A1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.455957235630605,0.124257971566362,-3.6694405186479,270,0.000292846893206633,0.000910966633192952
"3023","CX6B1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0972649464127772,0.0360571233180801,-2.6975237473813,216,0.0075372663322586,0.016834788652672
"3029","CX7A2_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0971479198130465,0.0560021843324579,-1.73471661812915,216,0.084217503288146,0.134359424056865
"3035","CXB1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.907958264452961,0.171413301624119,5.29689502419109,80,1.01231256843803e-06,5.14163276285759e-06
"3041","CY1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.00715102411316377,0.108251443009434,-0.0660593883495907,216,0.947391644936358,0.960750241170655
"3047","CY250_MOUSE","S9_T1_fasted-S9_T0_fasted",0.212216698343191,0.0711790487630229,2.98144892396252,191,0.00324243780727462,0.00791031638735383
"3053","CYB5_MOUSE","S9_T1_fasted-S9_T0_fasted",0.307669138290293,0.0222569271795234,13.8235227086222,216,0,0
"3059","CYB5B_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.462944545136576,0.0717523503625014,-6.45197743067266,252,5.61305446566962e-10,4.7381558353399e-09
"3065","CYBP_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3071","CYC_MOUSE","S9_T1_fasted-S9_T0_fasted",0.286499883105326,0.122348493108897,2.34167071310248,235,0.0200340248620816,0.0397146380397164
"3077","CYFP1_MOUSE","S9_T1_fasted-S9_T0_fasted",-1.30232112794654,0.16350571542231,-7.96498840779259,20,1.24730486383839e-07,7.328935114972e-07
"3083","CYTB_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0843660529337396,0.0886182453846294,-0.952016738399254,240,0.342046275587248,0.440228492130187
"3089","D2HDH_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.399187725439431,0.224739261786636,-1.77622602417558,59,0.0808519153050544,0.130144801896587
"3095","D39U1_MOUSE","S9_T1_fasted-S9_T0_fasted",1.23951368298976,0.239712182398885,5.17084142568603,35,9.56828515064068e-06,3.97315859142077e-05
"3101","D3D2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.365721697009733,0.0866139515609785,4.22243403537888,291,3.23490617675226e-05,0.000120922272469866
"3107","DAD1_MOUSE","S9_T1_fasted-S9_T0_fasted",-3.2729717924751,0.37899548322371,-8.63591239830994,49,2.07023287401853e-11,2.10298232061317e-10
"3113","DAPAL_MOUSE","S9_T1_fasted-S9_T0_fasted",0.498328396289285,0.0965598548625633,5.16082379161165,258,4.91086337373048e-07,2.6436324389124e-06
"3119","DAZP1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.29683844048845,0.187500033301162,-1.5831380680966,203,0.114946674253212,0.176042691914204
"3125","DBNL_MOUSE","S9_T1_fasted-S9_T0_fasted",0.138235005315347,0.16295052248409,0.848325020429708,138,0.397726038594746,0.498251523044411
"3131","DBR1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0646105249498851,0.287682348313084,0.224589813482645,100,0.822756656995562,0.861216121808971
"3137","DC1I2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.240003777409738,0.0724531794968043,3.31253616579137,176,0.00112211727029132,0.00307555922558506
"3143","DCAF8_MOUSE","S9_T1_fasted-S9_T0_fasted",0.100295876510435,0.0660037338230678,1.51954852704684,165,0.130538358316111,0.196737609599637
"3149","DCMC_MOUSE","S9_T1_fasted-S9_T0_fasted",0.743709005747271,0.160735094009519,4.62692363687067,107,1.04582939013387e-05,4.32276147921999e-05
"3155","DCPS_MOUSE","S9_T1_fasted-S9_T0_fasted",0.321702662385638,0.183348513331441,1.75459651425748,183,0.081002002701311,0.13026976820837
"3161","DCTN1_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3167","DCTN2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.183908027096305,0.182034970387759,1.01028954329246,116,0.314459317083102,0.410005694064842
"3173","DCTN4_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3179","DCUP_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.19755972597913,0.103278740925356,-1.91287891592245,214,0.0570984873401905,0.0977743621311072
"3185","DCXR_MOUSE","S9_T1_fasted-S9_T0_fasted",0.628740832527082,0.0570690804104584,11.0171887825243,287,0,0
"3191","DD19A_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3197","DDAH1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.51064440158206,0.146328912455689,3.48970270476584,180,0.000608025081932251,0.00175196970723427
"3203","DDB1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.455552100965529,0.552548808341417,0.824455856366712,63,0.412791215759496,0.513277044215473
"3209","DDC_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.21284243248688,0.167128320377613,-1.27352702406139,112,0.205467807111593,0.289749895832663
"3215","DDI2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.267454501136801,0.0936455411179165,2.85603028124988,232,0.00467882027463196,0.0109824005924129
"3221","DDRGK_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.667659182610141,0.0958857371283631,-6.96307086544414,181,5.93445292906836e-11,5.58646406621199e-10
"3227","DDX1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.177008517208343,0.218574755479662,-0.809830562637016,83,0.420353262571522,0.521238045588687
"3233","DDX17_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3239","DDX21_MOUSE","S9_T1_fasted-S9_T0_fasted",0.441209170689404,0.102534472279566,4.30303253998737,151,3.01444911259274e-05,0.000113626404705278
"3245","DDX3X_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.424846420584885,0.0751529364716182,-5.65309142305211,211,5.07652710979301e-08,3.13663083965905e-07
"3251","DDX3Y_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.831129941769105,0.157011079772234,-5.29344771703229,40,4.62855009342178e-06,2.08053326699309e-05
"3257","DDX5_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.108552308173918,0.0929044422917063,-1.16842968426719,235,0.243817443398324,0.332360699947071
"3263","DDX6_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.351341718284198,0.154724272398374,-2.27076019061564,169,0.0244237633357054,0.0469165881170922
"3269","DECR_MOUSE","S9_T1_fasted-S9_T0_fasted",0.290397483499032,0.0463097275264294,6.27076640287506,212,1.98517202676385e-09,1.51243190852602e-08
"3275","DECR2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.483901862124654,0.092212783414238,5.2476657162692,282,3.03262440048968e-07,1.69337225841008e-06
"3281","DEGS1_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3287","DEK_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.388417742024148,0.0906318659351931,-4.28566418683125,157,3.16690513231244e-05,0.000118626988081203
"3293","DEOC_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.63471871713762,0.253638832495499,-2.50245087036854,114,0.0137516355635929,0.0284855308102997
"3299","DERL1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.430617003792648,0.148542616271006,2.898945868888,170,0.00423833956688702,0.0100667563292772
"3305","DERL2_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3311","DEST_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.461404762667974,0.0722501679880052,-6.38621024029419,216,1.02681818603401e-09,8.1691110552617e-09
"3317","DHAK_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0196690073431615,0.057566352803746,0.341675412549006,307,0.732828934004757,0.794229308824927
"3323","DHB11_MOUSE","S9_T1_fasted-S9_T0_fasted",0.477933076611642,0.0981934796712213,4.86725878553131,216,2.18243347749336e-06,1.04640410467548e-05
"3329","DHB12_MOUSE","S9_T1_fasted-S9_T0_fasted",0.538343969322176,0.181626496471655,2.96401670340093,236,0.0033475953193407,0.0081447583006422
"3335","DHB13_MOUSE","S9_T1_fasted-S9_T0_fasted",0.405514324111335,0.0606072471143517,6.69085535837363,257,1.38116185155468e-10,1.26057310106361e-09
"3341","DHB2_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.220257683912526,0.157737198504423,-1.39635853813107,159,0.164552877085373,0.238409406123691
"3347","DHB4_MOUSE","S9_T1_fasted-S9_T0_fasted",0.418896292108726,0.0566654743808418,7.39244304730204,255,2.06767936106189e-12,2.41408278648655e-11
"3353","DHB5_MOUSE","S9_T1_fasted-S9_T0_fasted",0.339007888163523,0.0409872498273219,8.2710572090529,216,1.35447209004269e-14,2.13626387534803e-13
"3359","DHB7_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3365","DHB8_MOUSE","S9_T1_fasted-S9_T0_fasted",0.634194231017204,0.175194977922469,3.61993385048892,141,0.000409955395513251,0.00123467303372332
"3371","DHC24_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3377","DHCR7_MOUSE","S9_T1_fasted-S9_T0_fasted",0.990302828141895,0.132411717496087,7.47896671736141,179,3.23385762612816e-12,3.70348790559135e-11
"3383","DHDH_MOUSE","S9_T1_fasted-S9_T0_fasted",0.320831762725326,0.0789352365663729,4.06449358589752,280,6.25901834991893e-05,0.000217673404122906
"3389","DHE3_MOUSE","S9_T1_fasted-S9_T0_fasted",0.186413700445085,0.0812249460694366,2.29503015349159,293,0.0224380641595083,0.0436619473580043
"3395","DHI1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.287992812264054,0.077890288285861,-3.69741618116892,285,0.000261219819828629,0.000821107056034745
"3401","DHPR_MOUSE","S9_T1_fasted-S9_T0_fasted",0.155047610144708,0.068646002025288,2.25865462765904,271,0.0247000211558319,0.0473460959895371
"3407","DHRS1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.637547314028036,0.0873870116918907,7.29567588689154,239,4.35829150546851e-12,4.92843278417131e-11
"3413","DHRS4_MOUSE","S9_T1_fasted-S9_T0_fasted",0.174717651388337,0.083139493498641,2.10150006977362,266,0.0365377737020005,0.0662915409850625
"3419","DHSA_MOUSE","S9_T1_fasted-S9_T0_fasted",0.105183298693327,0.0821353136626317,1.28060993503189,259,0.20147631835771,0.28501527962798
"3425","DHSB_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0483882651841186,0.0467865872966226,-1.03423369773353,204,0.302251398309268,0.396528306793242
"3431","DHSD_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.702665268196155,0.0540644693325068,-12.9968032031283,269,0,0
"3437","DHSO_MOUSE","S9_T1_fasted-S9_T0_fasted",0.308558606801646,0.0315835789475732,9.76958967550301,216,0,0
"3443","DHTK1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.129011609217364,0.130869044540233,0.985806916147399,205,0.325389940489569,0.422724792630235
"3449","DHX15_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0915774461943467,0.218904751189036,-0.418343803398149,79,0.676830833277913,0.75073524875613
"3455","DHX30_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3461","DHX36_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3467","DHX9_MOUSE","S9_T1_fasted-S9_T0_fasted",0.282382871259543,0.168472432078389,1.67613696659969,148,0.0958225829197756,0.1503394451045
"3473","DIAP1_MOUSE","S9_T1_fasted-S9_T0_fasted",-1.14357880819351,0.167348942854843,-6.83349884788601,90,9.54937462438465e-10,7.66507838153733e-09
"3479","DIC_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0282291323058746,0.0822480115890418,-0.343219632432253,266,0.731704336313726,0.794229308824927
"3485","DJB11_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3491","DJC10_MOUSE","S9_T1_fasted-S9_T0_fasted",1.79396121337835,0.150836312127122,11.8934306207808,85,0,0
"3497","DJC11_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.495213295923738,0.07528239670818,-6.57807558709045,164,6.10431927228205e-10,5.05786453989085e-09
"3503","DKC1_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3509","DLDH_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.234448317958816,0.0981193774803125,-2.3894191339102,178,0.0179200196710412,0.0360002182888626
"3515","DLG1_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3521","DLRB1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.172542372164223,0.10118937288323,1.70514321067424,50,0.0943741851226103,0.148325860883263
"3527","DNJA1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0451856875458658,0.11764350415566,0.384089949293575,190,0.701341280467693,0.770789500171706
"3533","DNJA2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.390519469785006,0.0911421221697822,4.28473092888417,170,3.05565479128411e-05,0.000114938646751649
"3539","DNJA3_MOUSE","S9_T1_fasted-S9_T0_fasted",0.215454718940538,0.0882927781174494,2.44023037369982,265,0.0153336064227276,0.0314007111025789
"3545","DNJB4_MOUSE","S9_T1_fasted-S9_T0_fasted",0.381150269151398,0.187329234429695,2.03465449646326,105,0.0444057549040038,0.0786616229728067
"3551","DNJC3_MOUSE","S9_T1_fasted-S9_T0_fasted",0.501559883736615,0.166197106665569,3.01786170529359,221,0.00284433210849144,0.00702487518003793
"3557","DNM1L_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.625786062569197,0.173422715305109,-3.60844345833375,157,0.000413646121660616,0.00124370522867188
"3563","DNMT1_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3569","DNPEP_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0208664676220342,0.111105840107338,0.187807117986555,236,0.851189231410488,0.884555960844884
"3575","DOPD_MOUSE","S9_T1_fasted-S9_T0_fasted",0.534462841058783,0.0341677915603865,15.6422998575778,216,0,0
"3581","DPH1_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3587","DPH6_MOUSE","S9_T1_fasted-S9_T0_fasted",0.645520951682452,0.160930104204803,4.0111883035939,55,0.000183933903115108,0.000594807837771517
"3593","DPM1_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3599","DPP2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.134615707130717,0.162884602342956,0.826448327186149,78,0.411070771892379,0.511845739516964
"3605","DPP3_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0647986996414293,0.178438188361118,0.3631436758946,129,0.717091932715717,0.783726694984051
"3611","DPP4_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.196778959399797,0.136731602962189,-1.43916223562604,168,0.151965128911411,0.223229821717906
"3617","DPP9_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3623","DPY30_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3629","DPYD_MOUSE","S9_T1_fasted-S9_T0_fasted",0.226699958103119,0.0898973736351914,2.52176397302862,198,0.0124645583844054,0.026029356533288
"3635","DPYL2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.25572205073462,0.125804045396865,2.03270133267903,182,0.043535596556235,0.0772724606200498
"3641","DPYS_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.158943984635731,0.0607041270210203,-2.61833902299085,280,0.00931686489871497,0.0203544630472534
"3647","DRG1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.469751546133526,0.188625789588619,2.49038875944813,147,0.0138731550715181,0.0286390237178632
"3653","DRS7B_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3659","DTD1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.418309160973971,0.171448481776371,-2.43985339875795,75,0.0170558120911541,0.0344565731908934
"3665","DTD2_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3671","DUS3_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3677","DX39A_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3683","DYHC1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.405900381024501,0.377361350310682,-1.07562785825926,74,0.285588222143964,0.378399132951251
"3689","DYL2_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.104285952400935,0.210703567453884,-0.494941560131675,155,0.621342234546225,0.705286198051839
"3695","DYLT3_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3701","DYR_MOUSE","S9_T1_fasted-S9_T0_fasted",0.655382382952883,0.112631847656089,5.81880166748246,289,1.57161585967458e-08,1.03507887021791e-07
"3707","DYST_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3713","E41L2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0701959202691596,0.294600510733549,0.238274944243556,99,0.812160344538647,0.857465824709623
"3719","EBP_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3725","ECH1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.743242718863128,0.225248406350236,3.29965805710283,196,0.00114986510525217,0.00312983587319217
"3731","ECHA_MOUSE","S9_T1_fasted-S9_T0_fasted",0.495984782740558,0.075896345864982,6.53502849297784,306,2.65523603104612e-10,2.32883628479069e-09
"3737","ECHB_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0522493518182959,0.0371340744005421,-1.407046026103,213,0.160871218666959,0.233640105947652
"3743","ECHD1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.122967264801619,0.177128960507097,0.694224504279705,78,0.48960399207186,0.586480997831582
"3749","ECHD2_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.277598292282937,0.102308935514406,-2.71333379520744,189,0.0072766118646086,0.0163134016615539
"3755","ECHD3_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.249921165670513,0.0798925418827058,-3.12821647404128,268,0.00195272438065475,0.00505907555679717
"3761","ECHM_MOUSE","S9_T1_fasted-S9_T0_fasted",0.377998856213344,0.0600235474927403,6.29750942759693,301,1.06955555523314e-09,8.43447758030342e-09
"3767","ECHP_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0670487274581659,0.0774781034972426,-0.865389373664162,288,0.387545395730613,0.487959818994148
"3773","ECM1_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3779","ECM29_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.173864022071398,0.0917356723528764,-1.89527168234622,244,0.0592383794439868,0.10105370611033
"3785","EEA1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.428106794705489,0.234925883586237,1.82230577648691,89,0.0717670477762735,0.117734627647573
"3791","EF1A1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.032262945768768,0.0377223999578498,-0.855272883083206,216,0.393347777948629,0.494093649983206
"3797","EF1B_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.291658306461888,0.0830470197776521,-3.51196595907675,280,0.000518335502273093,0.00151539387493825
"3803","EF1D_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0990705607070024,0.0561532823455469,1.76428797336117,214,0.0791101811583252,0.127913764139091
"3809","EF1G_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.110389432686159,0.0486511949175157,-2.26899735707038,214,0.0242656151440057,0.046712608168011
"3815","EF2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0562488381068779,0.034931011139754,1.61028370698559,216,0.10879632321586,0.167479271525785
"3821","EFG1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.557275050344502,0.212678716743232,2.62026712817391,166,0.00960110906458533,0.0208739952818917
"3827","EFTS_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"3833","EFTU_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0176783254482499,0.0771289265596245,0.229204868222608,303,0.818864322301057,0.860362584679856
"3839","EGFR_MOUSE","S9_T1_fasted-S9_T0_fasted",0.597778655526269,0.126533257523432,4.72428092998056,156,5.11465471286776e-06,2.24889421812942e-05
"3845","EHD1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.540391515613588,0.103324929484324,-5.23002065726622,190,4.45040368113325e-07,2.41747003585426e-06
"3851","EHD3_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0989455994472449,0.099805013936728,-0.991389064981966,198,0.322705621964078,0.419540642293139
"3857","EI2BD_MOUSE","S9_T1_fasted-S9_T0_fasted",0.857719363741375,0.327992593340341,2.61505711152253,60,0.0112661363100963,0.0236918281702376
"3863","EI2BL_MOUSE","S9_T1_fasted-S9_T0_fasted",0.276451118277328,0.267167866009373,1.03474688931201,159,0.302358347393512,0.396528306793242
"3869","EIF1_MOUSE","S9_T1_fasted-S9_T0_fasted",-1.85198014443193,0.113763987370186,-16.2791423476185,45,0,0
"3875","EIF2A_MOUSE","S9_T1_fasted-S9_T0_fasted",0.192858321754065,0.15651863498736,1.2321748255065,127,0.220160158815415,0.306383874264795
"3881","EIF3A_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0292560796764964,0.0994578584646209,0.294155536104805,236,0.768897608344544,0.821925029609685
"3887","EIF3B_MOUSE","S9_T1_fasted-S9_T0_fasted",0.262674425925324,0.119484619008928,2.19839530898698,268,0.0287759564129142,0.0539511674978308
"3893","EIF3C_MOUSE","S9_T1_fasted-S9_T0_fasted",0.285647610718153,0.0856644472315805,3.33449429663568,221,0.00100204976282203,0.00277609472042221
"3899","EIF3D_MOUSE","S9_T1_fasted-S9_T0_fasted",0.278284396872161,0.247191316684151,1.12578548714856,101,0.262924316996781,0.352526414586288
"3905","EIF3E_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0329870198172601,0.0745446598829343,-0.442513519668119,263,0.658481355389424,0.734459973318973
